"filename", "language", "C", "JSON", "Python", "C++", "comment", "blank", "total"
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_add_item_at_pos.c", "C", 18, 0, 0, 0, 20, 6, 44
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_cost_sum.c", "C", 24, 0, 0, 0, 12, 7, 43
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_deduplicate.c", "C", 55, 0, 0, 0, 18, 6, 79
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_find_highest_price_item_position.c", "C", 18, 0, 0, 0, 10, 6, 34
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_init.c", "C", 19, 0, 0, 0, 8, 7, 34
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_item_to_string.c", "C", 22, 0, 0, 0, 16, 6, 44
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_load.c", "C", 47, 0, 0, 0, 21, 6, 74
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_print.c", "C", 17, 0, 0, 0, 22, 6, 45
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_remove_item_at_pos.c", "C", 18, 0, 0, 0, 10, 6, 34
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_save.c", "C", 29, 0, 0, 0, 17, 7, 53
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_swap_item_positions.c", "C", 17, 0, 0, 0, 10, 6, 33
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/parts/gen_list_update_item_at_pos.c", "C", 17, 0, 0, 0, 10, 6, 33
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/ref_testsuite.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/ref_testsuite_asan.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a391803d-b2e8-47cd-8319-305aae3983bc/ref_testsuite_asan_noleak.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/api_report.json", "JSON", 0, 14, 0, 0, 0, 1, 15
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/list.c", "C", 122, 0, 0, 0, 85, 28, 235
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/orig_testsuite.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/orig_testsuite_asan.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/orig_testsuite_asan_noleak.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_add_item_at_pos.c", "C", 33, 0, 0, 0, 23, 5, 61
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_cost_sum.c", "C", 18, 0, 0, 0, 8, 5, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_deduplicate.c", "C", 18, 0, 0, 0, 10, 5, 33
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_find_highest_price_item_position.c", "C", 18, 0, 0, 0, 8, 5, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_init.c", "C", 19, 0, 0, 0, 6, 6, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_item_to_string.c", "C", 17, 0, 0, 0, 11, 5, 33
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_load.c", "C", 18, 0, 0, 0, 12, 5, 35
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_print.c", "C", 23, 0, 0, 0, 20, 5, 48
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_remove_item_at_pos.c", "C", 18, 0, 0, 0, 8, 5, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_save.c", "C", 18, 0, 0, 0, 11, 5, 34
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_swap_item_positions.c", "C", 17, 0, 0, 0, 8, 5, 30
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/parts/gen_list_update_item_at_pos.c", "C", 28, 0, 0, 0, 14, 6, 48
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/ref_testsuite.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/ref_testsuite_asan.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a3edd088-a9ab-4b80-ae98-01ffcfca615b/ref_testsuite_asan_noleak.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/api_report.json", "JSON", 0, 14, 0, 0, 0, 1, 15
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/list.c", "C", 189, 0, 0, 0, 76, 26, 291
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/orig_testsuite.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/orig_testsuite_asan.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/orig_testsuite_asan_noleak.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_add_item_at_pos.c", "C", 44, 0, 0, 0, 20, 6, 70
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_cost_sum.c", "C", 18, 0, 0, 0, 8, 5, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_deduplicate.c", "C", 18, 0, 0, 0, 10, 6, 34
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_find_highest_price_item_position.c", "C", 36, 0, 0, 0, 8, 5, 49
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_init.c", "C", 19, 0, 0, 0, 6, 6, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_item_to_string.c", "C", 26, 0, 0, 0, 14, 5, 45
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_load.c", "C", 18, 0, 0, 0, 12, 6, 36
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_print.c", "C", 28, 0, 0, 0, 21, 6, 55
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_remove_item_at_pos.c", "C", 37, 0, 0, 0, 11, 5, 53
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_save.c", "C", 21, 0, 0, 0, 11, 6, 38
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_swap_item_positions.c", "C", 41, 0, 0, 0, 11, 5, 57
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/parts/gen_list_update_item_at_pos.c", "C", 37, 0, 0, 0, 13, 5, 55
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/ref_testsuite.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/ref_testsuite_asan.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a4b3a969-44a1-4cea-87f5-86393eb85908/ref_testsuite_asan_noleak.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/api_report.json", "JSON", 0, 14, 0, 0, 0, 1, 15
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/list.c", "C", 226, 0, 0, 0, 91, 24, 341
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/orig_testsuite.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/orig_testsuite_asan.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/orig_testsuite_asan_noleak.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_add_item_at_pos.c", "C", 46, 0, 0, 0, 24, 6, 76
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_cost_sum.c", "C", 26, 0, 0, 0, 8, 5, 39
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_deduplicate.c", "C", 37, 0, 0, 0, 14, 11, 62
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_find_highest_price_item_position.c", "C", 26, 0, 0, 0, 9, 5, 40
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_init.c", "C", 19, 0, 0, 0, 6, 6, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_item_to_string.c", "C", 22, 0, 0, 0, 14, 5, 41
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_load.c", "C", 37, 0, 0, 0, 18, 5, 60
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_print.c", "C", 26, 0, 0, 0, 25, 5, 56
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_remove_item_at_pos.c", "C", 35, 0, 0, 0, 15, 5, 55
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_save.c", "C", 27, 0, 0, 0, 14, 5, 46
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_swap_item_positions.c", "C", 44, 0, 0, 0, 12, 5, 61
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/parts/gen_list_update_item_at_pos.c", "C", 36, 0, 0, 0, 13, 5, 54
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/ref_testsuite.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/ref_testsuite_asan.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a5ba06a2-cd4d-4aed-92ac-eeee80fe3e73/ref_testsuite_asan_noleak.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/api_report.json", "JSON", 0, 14, 0, 0, 0, 1, 15
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/list.c", "C", 188, 0, 0, 0, 54, 26, 268
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/orig_testsuite.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/orig_testsuite_asan.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/orig_testsuite_asan_noleak.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_add_item_at_pos.c", "C", 55, 0, 0, 0, 17, 5, 77
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_cost_sum.c", "C", 17, 0, 0, 0, 6, 7, 30
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_deduplicate.c", "C", 18, 0, 0, 0, 10, 6, 34
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_find_highest_price_item_position.c", "C", 32, 0, 0, 0, 8, 6, 46
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_init.c", "C", 19, 0, 0, 0, 6, 6, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_item_to_string.c", "C", 22, 0, 0, 0, 12, 5, 39
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_load.c", "C", 18, 0, 0, 0, 10, 5, 33
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_print.c", "C", 28, 0, 0, 0, 20, 5, 53
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_remove_item_at_pos.c", "C", 41, 0, 0, 0, 9, 5, 55
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_save.c", "C", 18, 0, 0, 0, 9, 5, 32
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_swap_item_positions.c", "C", 42, 0, 0, 0, 7, 7, 56
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/parts/gen_list_update_item_at_pos.c", "C", 33, 0, 0, 0, 9, 5, 47
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/ref_testsuite.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/ref_testsuite_asan.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a80d5d0f-724e-4a28-8af1-02ca84993567/ref_testsuite_asan_noleak.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/api_report.json", "JSON", 0, 14, 0, 0, 0, 1, 15
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/list.c", "C", 176, 0, 0, 0, 31, 13, 220
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/orig_testsuite.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/orig_testsuite_asan.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/orig_testsuite_asan_noleak.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_add_item_at_pos.c", "C", 43, 0, 0, 0, 9, 5, 57
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_cost_sum.c", "C", 23, 0, 0, 0, 7, 5, 35
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_deduplicate.c", "C", 18, 0, 0, 0, 8, 5, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_find_highest_price_item_position.c", "C", 28, 0, 0, 0, 8, 5, 41
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_init.c", "C", 19, 0, 0, 0, 6, 6, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_item_to_string.c", "C", 18, 0, 0, 0, 12, 5, 35
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_load.c", "C", 32, 0, 0, 0, 15, 5, 52
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_print.c", "C", 25, 0, 0, 0, 8, 6, 39
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_remove_item_at_pos.c", "C", 35, 0, 0, 0, 10, 5, 50
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_save.c", "C", 27, 0, 0, 0, 12, 5, 44
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_swap_item_positions.c", "C", 28, 0, 0, 0, 12, 5, 45
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/parts/gen_list_update_item_at_pos.c", "C", 35, 0, 0, 0, 12, 5, 52
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/ref_testsuite.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/ref_testsuite_asan.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/a974cab3-f095-4360-969e-9942edfdedc1/ref_testsuite_asan_noleak.json", "JSON", 0, 323, 0, 0, 0, 1, 324
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/api_report.json", "JSON", 0, 14, 0, 0, 0, 1, 15
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/list.c", "C", 92, 0, 0, 0, 77, 26, 195
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/orig_testsuite.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/orig_testsuite_asan.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/orig_testsuite_asan_noleak.json", "JSON", 0, 92, 0, 0, 0, 1, 93
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/parts/gen_list_add_item_at_pos.c", "C", 33, 0, 0, 0, 17, 10, 60
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/parts/gen_list_cost_sum.c", "C", 18, 0, 0, 0, 8, 5, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/parts/gen_list_deduplicate.c", "C", 18, 0, 0, 0, 10, 5, 33
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/parts/gen_list_find_highest_price_item_position.c", "C", 18, 0, 0, 0, 8, 5, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/parts/gen_list_init.c", "C", 19, 0, 0, 0, 6, 6, 31
"/Users/sbukhari/Sandbox/CProgram/ASTanalysis/CodexUserStudyData/raw_data/b0ce9d89-f33e-4770-abfb-11e9830da4c4/parts/gen_list_item_to_string.c", "C", 21, 0, 0, 0, 20, 8, 49
